source_id|source|source_column|name|azt_id
22700|MLCS|MS_STUDY_NAME|04-9224|04-9224
29399|MLCS|MS_STUDY_NAME|D1447C00001|D1447C00001
29400|MLCS|MS_STUDY_NAME|TEN G 0025|TEN_G_0025
29401|MLCS|MS_STUDY_NAME|D1443C00076|D1443C00076
29402|MLCS|MS_STUDY_NAME|D1443C00077|D1443C00077
29403|MLCS|MS_STUDY_NAME|D1443C00078|D1443C00078
29404|MLCS|MS_STUDY_NAME|D1443C00079|D1443C00079
22393|MLCS|MS_STUDY_NAME|I-341|I-341
17145|MLCS|MS_STUDY_NAME|I-663|I-663
17146|MLCS|MS_STUDY_NAME|I-664|I-664
17147|MLCS|MS_STUDY_NAME|I-665|I-665
17148|MLCS|MS_STUDY_NAME|I-666|I-666
17149|MLCS|MS_STUDY_NAME|I-667|I-667
17150|MLCS|MS_STUDY_NAME|EA-OME-0045|EA-OME-0045
23815|MLCS|MS_STUDY_NAME|SC-931-5058|D8491C05058
25619|MLCS|MS_STUDY_NAME|D1532L00006|D1532L00006
25620|MLCS|MS_STUDY_NAME|D1532C00031|D1532C00031
25621|MLCS|MS_STUDY_NAME|D1532C00032|D1532C00032
25622|MLCS|MS_STUDY_NAME|D1532C00033|D1532C00033
25623|MLCS|MS_STUDY_NAME|D1532C00034|D1532C00034
22392|MLCS|MS_STUDY_NAME|I-339|I-339
25624|MLCS|MS_STUDY_NAME|D1532C00035|D1532C00035
25625|MLCS|MS_STUDY_NAME|D1532C00036|D1532C00036
25626|MLCS|MS_STUDY_NAME|D1340C00001|D1340C00001
25627|MLCS|MS_STUDY_NAME|ISS62440009|ISS62440009
28493|MLCS|MS_STUDY_NAME|311CIL/0107|
28494|MLCS|MS_STUDY_NAME|311CIL/0111|D1220C00111
28496|MLCS|MS_STUDY_NAME|311CIL/0120|D1221C00120
28497|MLCS|MS_STUDY_NAME|311CIL/0121|D1221C00121
28499|MLCS|MS_STUDY_NAME|311CIL/0124|
28630|MLCS|MS_STUDY_NAME|D1443L00060|D1443L00060
28631|MLCS|MS_STUDY_NAME|D1443L00061|D1443L00061
28632|MLCS|MS_STUDY_NAME|HPA 9-967-1|HPA_9-967-1
28633|MLCS|MS_STUDY_NAME|HPA 9-968-1|HPA_9-968-1
28634|MLCS|MS_STUDY_NAME|TEN DK0001|TEN_DK0001
28180|MLCS|MS_STUDY_NAME|2090009034|
28181|MLCS|MS_STUDY_NAME|2090009035|
28182|MLCS|MS_STUDY_NAME|2090009037|
28183|MLCS|MS_STUDY_NAME|2090009038|
28184|MLCS|MS_STUDY_NAME|2090009039|
28185|MLCS|MS_STUDY_NAME|2090009040|
28186|MLCS|MS_STUDY_NAME|2090009041|
28187|MLCS|MS_STUDY_NAME|2090009042|
28188|MLCS|MS_STUDY_NAME|2090009043|
28189|MLCS|MS_STUDY_NAME|2090009044|
28190|MLCS|MS_STUDY_NAME|2090009045|
28191|MLCS|MS_STUDY_NAME|2090009046|
28192|MLCS|MS_STUDY_NAME|2090009047|
28193|MLCS|MS_STUDY_NAME|2090009048|
28194|MLCS|MS_STUDY_NAME|2090009049|
28195|MLCS|MS_STUDY_NAME|2090009050|
28196|MLCS|MS_STUDY_NAME|2090009051|
34936|MLCS|MS_STUDY_NAME|IRUSANAS0004X|IRUSANAS0004X
34780|MLCS|MS_STUDY_NAME|D1443C00046|D1443C00046
34781|MLCS|MS_STUDY_NAME|D1443C00099|D1443C00099
34782|MLCS|MS_STUDY_NAME|D1443C00108|D1443C00108
34783|MLCS|MS_STUDY_NAME|D1443L00073|D1443L00073
33444|MLCS|MS_STUDY_NAME|3591/9011|D9211C09011
33445|MLCS|MS_STUDY_NAME|3591/9012|D9211C09012
33447|MLCS|MS_STUDY_NAME|D0170C00033|D0170C00033
33448|MLCS|MS_STUDY_NAME|D0180C00005|D0180C00005
33449|MLCS|MS_STUDY_NAME|D0180C00006|D0180C00006
34843|MLCS|MS_STUDY_NAME|D3560L00088|D3560L00088
34844|MLCS|MS_STUDY_NAME|D3560L00091|D3560L00091
34845|MLCS|MS_STUDY_NAME|D3560L00099|D3560L00099
34846|MLCS|MS_STUDY_NAME|D3560L00100|D3560L00100
34847|MLCS|MS_STUDY_NAME|D0810C00025|D0810C00025
35355|MLCS|MS_STUDY_NAME|D961TC00005|D961TC00005
22324|MLCS|MS_STUDY_NAME|D7913C00036|D7913C00036
22325|MLCS|MS_STUDY_NAME|D7913C00038|D7913C00038
22326|MLCS|MS_STUDY_NAME|1839IL/0050|D7914C00050
36680|MLCS|MS_STUDY_NAME|D5880R00001|D5880R00001
22327|MLCS|MS_STUDY_NAME|1839IL/0052|D7914C00052
29816|MLCS|MS_STUDY_NAME|AU-SEA-0002|AU-SEA-0002
29817|MLCS|MS_STUDY_NAME|AU-SEA-0003|AU-SEA-0003
35117|MLCS|MS_STUDY_NAME|NIS-CME-XXX-2012/1|NIS-CME-XXX-2012_1
22170|MLCS|MS_STUDY_NAME|36-3023|36-3023
22171|MLCS|MS_STUDY_NAME|36-3027|36-3027
22172|MLCS|MS_STUDY_NAME|36-3033|36-3033
22173|MLCS|MS_STUDY_NAME|471-61|
30751|MLCS|MS_STUDY_NAME|D5890L00022|D5890L00022
30752|MLCS|MS_STUDY_NAME|D5890L00024|D5890L00024
30753|MLCS|MS_STUDY_NAME|D5890L00025|D5890L00025
30754|MLCS|MS_STUDY_NAME|D5890L00027|D5890L00027
30755|MLCS|MS_STUDY_NAME|D5890L00032|D5890L00032
32867|MLCS|MS_STUDY_NAME|D2730C00006|D2730C00006
32868|MLCS|MS_STUDY_NAME|D2730C00007|D2730C00007
32869|MLCS|MS_STUDY_NAME|BTA9881-01|D2760C00001
25628|MLCS|MS_STUDY_NAME|D1532C00038|D1532C00038
25629|MLCS|MS_STUDY_NAME|D1532C00040|D1532C00040
25630|MLCS|MS_STUDY_NAME|D1532C00049|D1532C00049
25631|MLCS|MS_STUDY_NAME|D1340C00002|D1340C00002
25633|MLCS|MS_STUDY_NAME|D0850C00001|D0850C00001
25634|MLCS|MS_STUDY_NAME|D0850C00002|D0850C00002
25635|MLCS|MS_STUDY_NAME|D0850C00011|D0850C00011
17386|MLCS|MS_STUDY_NAME|08-3041|08-3041
17387|MLCS|MS_STUDY_NAME|08-3044|D9421C03044
17388|MLCS|MS_STUDY_NAME|08-3046|08-3046
17389|MLCS|MS_STUDY_NAME|08-3046B|08-3046B
25857|MLCS|MS_STUDY_NAME|SH-AHC-0011|SH-AHC-0011
25858|MLCS|MS_STUDY_NAME|SH-AHC-0010|SH-AHC-0010
25859|MLCS|MS_STUDY_NAME|SH-AHC-0009|SH-AHC-0009
25860|MLCS|MS_STUDY_NAME|SH-AHC-0008|SH-AHC-0008
25861|MLCS|MS_STUDY_NAME|SH-AHC-0007|SH-AHC-0007
25862|MLCS|MS_STUDY_NAME|SH-AHC-0006|SH-AHC-0006
25863|MLCS|MS_STUDY_NAME|SH-AHC-0005|SH-AHC-0005
37375|MLCS|MS_STUDY_NAME|CV181-210|CV181-210
37376|MLCS|MS_STUDY_NAME|CV181-307|CV181-307
37377|MLCS|MS_STUDY_NAME|CV181-310|CV181-310
37378|MLCS|MS_STUDY_NAME|CV181-308|CV181-308
37383|MLCS|MS_STUDY_NAME|D6014C00004|D6014C00004
37384|MLCS|MS_STUDY_NAME|D1690R00016|D1690R00016
37385|MLCS|MS_STUDY_NAME|D6470C00002|D6470C00002
37387|MLCS|MS_STUDY_NAME|D5160L00003|D5160L00003
37388|MLCS|MS_STUDY_NAME|D8485C00002|D8485C00002
37392|MLCS|MS_STUDY_NAME|D7913R00020|D7913R00020
37413|MLCS|MS_STUDY_NAME|CV181-325|CV181-325
37414|MLCS|MS_STUDY_NAME|CV181-332|CV181-332
37433|MLCS|MS_STUDY_NAME|D8488C00001|D8488C00001
35241|MLCS|MS_STUDY_NAME|CV181-208|CV181-208
37435|MLCS|MS_STUDY_NAME|FGCL-4592-060|FGCL-4592-060
36671|MLCS|MS_STUDY_NAME|D3560L00172|D3560L00172
36706|MLCS|MS_STUDY_NAME|DIP 7-562-3|DIP_7-562-3
36707|MLCS|MS_STUDY_NAME|D1340C00009|D1340C00009
36715|MLCS|MS_STUDY_NAME|D6012C00002|D6012C00002
36718|MLCS|MS_STUDY_NAME|D5551C00010|D5551C00010
36723|MLCS|MS_STUDY_NAME|802-10 A170|
36725|MLCS|MS_STUDY_NAME|D6012C00011|D6012C00011
36730|MLCS|MS_STUDY_NAME|M/34273/07|M_34273_07
36770|MLCS|MS_STUDY_NAME|D1141C00001|D1141C00001
36771|MLCS|MS_STUDY_NAME|D1532C00072|D1532C00072
36774|MLCS|MS_STUDY_NAME|M/34273/47|M_34273_47
36985|MLCS|MS_STUDY_NAME|M/100977/25|M_100977_25
36986|MLCS|MS_STUDY_NAME|D1843R00261|D1843R00261
35322|MLCS|MS_STUDY_NAME|D1532C00075|D1532C00075
35411|MLCS|MS_STUDY_NAME|D1532C00071|D1532C00071
35359|MLCS|MS_STUDY_NAME|D5010C00003|D5010C00003
38290|MLCS|MS_STUDY_NAME|D133FR00079|D133FR00079
38291|MLCS|MS_STUDY_NAME|D133FR00075|D133FR00075
38292|MLCS|MS_STUDY_NAME|D133FR00057|D133FR00057
38293|MLCS|MS_STUDY_NAME|MA-VA-MEDI3250-1116|D2560C00005
38294|MLCS|MS_STUDY_NAME|D4193C00001|D4193C00001
38295|MLCS|MS_STUDY_NAME|D4190L00004|D4190L00004
38296|MLCS|MS_STUDY_NAME|D4199C00008|D4199C00008
38297|MLCS|MS_STUDY_NAME|D4199C00007|D4199C00007
38298|MLCS|MS_STUDY_NAME|D3250R00007|D3250R00007
38299|MLCS|MS_STUDY_NAME|D419KC00001|D419KC00001
38300|MLCS|MS_STUDY_NAME|D4191C00048|D4191C00048
38317|MLCS|MS_STUDY_NAME|D133FR00072|D133FR00072
38318|MLCS|MS_STUDY_NAME|D133FR00048|D133FR00048
38319|MLCS|MS_STUDY_NAME|CD-ON-CAT-8015-1053|D3143C00001
38320|MLCS|MS_STUDY_NAME|D4880C00003|D4880C00003
38321|MLCS|MS_STUDY_NAME|CD-ON-MEDI3617-1126|D2631C00003
38322|MLCS|MS_STUDY_NAME|D3250R00008|D3250R00008
36039|MLCS|MS_STUDY_NAME|D3560C00088|D3560C00088
36416|MLCS|MS_STUDY_NAME|D0810L00011|D0810L00011
36417|MLCS|MS_STUDY_NAME|D5551C00003|D5551C00003
36453|MLCS|MS_STUDY_NAME|D5130R00031|D5130R00031
38285|MLCS|MS_STUDY_NAME|D1843R00170|D1843R00170
38286|MLCS|MS_STUDY_NAME|D1843R00165|D1843R00165
38287|MLCS|MS_STUDY_NAME|D1843R00133|D1843R00133
38288|MLCS|MS_STUDY_NAME|D1843R00105|D1843R00105
38289|MLCS|MS_STUDY_NAME|D1843R00061|D1843R00061
25115|MLCS|MS_STUDY_NAME|D3770C00001|D3770C00001
36038|MLCS|MS_STUDY_NAME|D1690R00010|D1690R00010
37022|MLCS|MS_STUDY_NAME|D5160C00030|D5160C00030
37024|MLCS|MS_STUDY_NAME|D1532C00022|D1532C00022
37025|MLCS|MS_STUDY_NAME|D5880C00004|D5880C00004
37026|MLCS|MS_STUDY_NAME|D1692L00012|D1692L00012
37892|MLCS|MS_STUDY_NAME|D3142C00005|D3142C00005
37893|MLCS|MS_STUDY_NAME|BCC101|BCC101
37894|MLCS|MS_STUDY_NAME|BCC103|BCC103
38045|MLCS|MS_STUDY_NAME|D3461R00001|D3461R00001
38046|MLCS|MS_STUDY_NAME|D4191C00050|D4191C00050
38047|MLCS|MS_STUDY_NAME|D4190C00024|D4190C00024
38048|MLCS|MS_STUDY_NAME|D4190C00044|D4190C00044
38049|MLCS|MS_STUDY_NAME|D4880R00005|D4880R00005
38050|MLCS|MS_STUDY_NAME|D419BC00002|D419BC00002
38051|MLCS|MS_STUDY_NAME|D4191C00026|D4191C00026
38052|MLCS|MS_STUDY_NAME|D1843R00229|D1843R00229
38053|MLCS|MS_STUDY_NAME|MB002-006|MB002-006
38054|MLCS|MS_STUDY_NAME|D6050C00002|D6050C00002
38055|MLCS|MS_STUDY_NAME|F3ZUS-IOPB|F3ZUS-IOPB
38056|MLCS|MS_STUDY_NAME|D2287R00082|D2287R00082
38057|MLCS|MS_STUDY_NAME|D2287R00063|D2287R00063
38058|MLCS|MS_STUDY_NAME|D2287R00031|D2287R00031
38059|MLCS|MS_STUDY_NAME|D2288R00071|D2288R00071
38060|MLCS|MS_STUDY_NAME|D2288R00058|D2288R00058
38061|MLCS|MS_STUDY_NAME|D2288R00017|D2288R00017
38062|MLCS|MS_STUDY_NAME|D1843R00218|D1843R00218
38063|MLCS|MS_STUDY_NAME|D1843R00209|D1843R00209
38064|MLCS|MS_STUDY_NAME|D1843R00208|D1843R00208
38065|MLCS|MS_STUDY_NAME|D1843R00193|D1843R00193
38066|MLCS|MS_STUDY_NAME|D1843R00188|D1843R00188
38067|MLCS|MS_STUDY_NAME|MB001-116|MB001-116
38068|MLCS|MS_STUDY_NAME|MB001-108|MB001-108
37438|MLCS|MS_STUDY_NAME|D1843L00011|D1843L00011
37440|MLCS|MS_STUDY_NAME|D2287L00003|D2287L00003
37441|MLCS|MS_STUDY_NAME|D6255L00020|D6255L00020
37442|MLCS|MS_STUDY_NAME|H8L-EW-IQAT |H8L-EW-IQAT
36307|MLCS|MS_STUDY_NAME|MB102-034|MB102-034
36308|MLCS|MS_STUDY_NAME|MB102-008|MB102-008
36311|MLCS|MS_STUDY_NAME|MB102-104|MB102-104
36312|MLCS|MS_STUDY_NAME|MB102-011|MB102-011
36313|MLCS|MS_STUDY_NAME|MB102-234|MB102-234
36314|MLCS|MS_STUDY_NAME|MB102-118|MB102-118
36316|MLCS|MS_STUDY_NAME|MB102-126|MB102-126
36317|MLCS|MS_STUDY_NAME|MB102-106|MB102-106
36318|MLCS|MS_STUDY_NAME|MB102-084|MB102-084
36319|MLCS|MS_STUDY_NAME|MB102-081|MB102-081
36320|MLCS|MS_STUDY_NAME|MB102-052|MB102-052
36323|MLCS|MS_STUDY_NAME|MB102-103|MB102-103
36324|MLCS|MS_STUDY_NAME|MB102-045|MB102-045
36325|MLCS|MS_STUDY_NAME|MB102-020|MB102-020
16595|MLCS|MS_STUDY_NAME|D9615L00002|D9615L00002
37437|MLCS|MS_STUDY_NAME|D4940C00019|D4940C00019
36328|MLCS|MS_STUDY_NAME|MB102-024|MB102-024
36329|MLCS|MS_STUDY_NAME|D1690L00036|D1690L00036
36330|MLCS|MS_STUDY_NAME|MB102-238|MB102-238
36332|MLCS|MS_STUDY_NAME|MB102-227|MB102-227
36334|MLCS|MS_STUDY_NAME|MB102-215|MB102-215
36335|MLCS|MS_STUDY_NAME|MB102-134|MB102-134
37334|MLCS|MS_STUDY_NAME|D1683C00009|D1683C00009
37341|MLCS|MS_STUDY_NAME|D081BC00005|D081BC00005
36737|MLCS|MS_STUDY_NAME|D8180C00006|D8180C00006
36987|MLCS|MS_STUDY_NAME|D0810L00016|D0810L00016
35956|MLCS|MS_STUDY_NAME|D6140C00001|D6140C00001
37530|MLCS|MS_STUDY_NAME|D133FR00111|D133FR00111
37531|MLCS|MS_STUDY_NAME|D5550C00006|D5550C00006
37532|MLCS|MS_STUDY_NAME|D2287R00111|D2287R00111
37534|MLCS|MS_STUDY_NAME|D5162C00013|D5162C00013
37593|MLCS|MS_STUDY_NAME|MB001-079|MB001-079
37597|MLCS|MS_STUDY_NAME|MB001-069|MB001-069
19966|MLCS|MS_STUDY_NAME|I-223|I-223
19967|MLCS|MS_STUDY_NAME|I-224|I-224
19968|MLCS|MS_STUDY_NAME|I-225|I-225
19969|MLCS|MS_STUDY_NAME|I-226|I-226
18914|MLCS|MS_STUDY_NAME|AD-QBE-0001|D9612L00001
18915|MLCS|MS_STUDY_NAME|AD-QBE-0002|AD-QBE-0002
18916|MLCS|MS_STUDY_NAME|AD-QBE-0003|AD-QBE-0003
33278|MLCS|MS_STUDY_NAME|7054US/0011|
33280|MLCS|MS_STUDY_NAME|D6876L00010|D6876L00010
33281|MLCS|MS_STUDY_NAME|EX-ROS-0004|EX-ROS-0004
33282|MLCS|MS_STUDY_NAME|5219|D7100C05219
33283|MLCS|MS_STUDY_NAME|5220|D7100C05220
33284|MLCS|MS_STUDY_NAME|5221|D7100C05221
33711|MLCS|MS_STUDY_NAME|RSURIM00025|RSURIM00025
20218|MLCS|MS_STUDY_NAME|35868/0083|
20219|MLCS|MS_STUDY_NAME|35868/0084|
20220|MLCS|MS_STUDY_NAME|35868/0085|
20221|MLCS|MS_STUDY_NAME|35868/0086|
20222|MLCS|MS_STUDY_NAME|35868/0087|
20223|MLCS|MS_STUDY_NAME|35868/0088|
20224|MLCS|MS_STUDY_NAME|35868/0089|
20225|MLCS|MS_STUDY_NAME|35868/0091|
35034|MLCS|MS_STUDY_NAME|D3820C00032|D3820C00032
31138|MLCS|MS_STUDY_NAME|D144AL00022|D144AL00022
31139|MLCS|MS_STUDY_NAME|D144CC00001|D144CC00001
31553|MLCS|MS_STUDY_NAME|D5896C00013|D5896C00013
26388|MLCS|MS_STUDY_NAME|CF-AHM-0009|CF-AHM-0009
26389|MLCS|MS_STUDY_NAME|CF-AHM-0008|CF-AHM-0008
26390|MLCS|MS_STUDY_NAME|CF-AHM-0007|CF-AHM-0007
20213|MLCS|MS_STUDY_NAME|35868/0076|
20214|MLCS|MS_STUDY_NAME|35868/0077|
20215|MLCS|MS_STUDY_NAME|35868/0078|
20216|MLCS|MS_STUDY_NAME|35868/0080|
20217|MLCS|MS_STUDY_NAME|35868/0082|
33904|MLCS|MS_STUDY_NAME|D4300C00017|D4300C00017
33907|MLCS|MS_STUDY_NAME|D589LL00001|D589LL00001
33934|MLCS|MS_STUDY_NAME|D9010C00009|D9010C00009
33946|MLCS|MS_STUDY_NAME|D4300C00032|D4300C00032
33956|MLCS|MS_STUDY_NAME|D4280C00008|D4280C00008
33957|MLCS|MS_STUDY_NAME|D4881C00024|D4881C00024
34960|MLCS|MS_STUDY_NAME|IRUSIRES0303|IRUSIRES0303
34961|MLCS|MS_STUDY_NAME|IRUSQUET0235|IRUSQUET0235
34962|MLCS|MS_STUDY_NAME|D6996L00009|D6996L00009
34963|MLCS|MS_STUDY_NAME|1033CH0001|
33796|MLCS|MS_STUDY_NAME|D1290C00001|D1290C00001
33797|MLCS|MS_STUDY_NAME|D1290C00003|D1290C00003
33798|MLCS|MS_STUDY_NAME|D1290C00004|D1290C00004
33799|MLCS|MS_STUDY_NAME|D1290C00005|D1290C00005
33800|MLCS|MS_STUDY_NAME|D1290C00006|D1290C00006
33801|MLCS|MS_STUDY_NAME|D1290C00007|D1290C00007
33802|MLCS|MS_STUDY_NAME|D1310C00001|D1310C00001
33803|MLCS|MS_STUDY_NAME|D1380C00001|D1380C00001
33804|MLCS|MS_STUDY_NAME|D1380C00002|D1380C00002
33805|MLCS|MS_STUDY_NAME|D1400C00005|D1400C00005
33806|MLCS|MS_STUDY_NAME|D1400C00017|D1400C00017
33807|MLCS|MS_STUDY_NAME|05-2153|05-2153
34214|MLCS|MS_STUDY_NAME|06255L00004|
34215|MLCS|MS_STUDY_NAME|D6255L00004|D6255L00004
33713|MLCS|MS_STUDY_NAME|9393EX/0003|
33714|MLCS|MS_STUDY_NAME|9393GR/0003|
33715|MLCS|MS_STUDY_NAME|9393HQ-0002|
33716|MLCS|MS_STUDY_NAME|9393IL /0028|
33717|MLCS|MS_STUDY_NAME|9393IT/0006|
33718|MLCS|MS_STUDY_NAME|9393IT/9801|
33719|MLCS|MS_STUDY_NAME|D8664C00003|D8664C00003
33720|MLCS|MS_STUDY_NAME|D8664N00004|D8664N00004
33721|MLCS|MS_STUDY_NAME|RTOG8531|RTOG8531
33111|MLCS|MS_STUDY_NAME|AF-004-0001|D5252L00002
33112|MLCS|MS_STUDY_NAME|BN-00P-0077|BN-00P-0077
33113|MLCS|MS_STUDY_NAME|CAMP|CAMP
33114|MLCS|MS_STUDY_NAME|D5254C00003|D5254C00003
33115|MLCS|MS_STUDY_NAME|DX-PUL-0100|D5254L00007
33116|MLCS|MS_STUDY_NAME|SD-004-0025|SD-004-0025
33117|MLCS|MS_STUDY_NAME|SD-004-0030|SD-004-0030
33285|MLCS|MS_STUDY_NAME|1839IL/0056|D7913C00056
33286|MLCS|MS_STUDY_NAME|1839IL/0059|D7913C00059
33287|MLCS|MS_STUDY_NAME|1839IL/0061|D7913C00061
33288|MLCS|MS_STUDY_NAME|1839IL/0062|D7913C00062
33289|MLCS|MS_STUDY_NAME|1839IL/0069|D7913L00069
33290|MLCS|MS_STUDY_NAME|1839IL/0085|D7913L00085
33291|MLCS|MS_STUDY_NAME|D0041C00001|D0041C00001
33292|MLCS|MS_STUDY_NAME|1839IL/0096|D7913C00096
33293|MLCS|MS_STUDY_NAME|1839IL/0097|D7913L00097
33294|MLCS|MS_STUDY_NAME|1839IL/0099|D7913C00099
33295|MLCS|MS_STUDY_NAME|1839IL/0101|D7913C00101
33296|MLCS|MS_STUDY_NAME|1839IL/0107|
33297|MLCS|MS_STUDY_NAME|1839IL/0108|D7913C00108
33298|MLCS|MS_STUDY_NAME|1839IL/0110|D7913C00110
33299|MLCS|MS_STUDY_NAME|1839IL/0111|D7913C00111
33302|MLCS|MS_STUDY_NAME|1839IL/0122|D7913C00122
33303|MLCS|MS_STUDY_NAME|1839IL/0123|D7913C00123
33304|MLCS|MS_STUDY_NAME|1839IL/0124|D7913C00124
26391|MLCS|MS_STUDY_NAME|CF-AHM-0006|CF-AHM-0006
26392|MLCS|MS_STUDY_NAME|CF-AHM-0005|CF-AHM-0005
26393|MLCS|MS_STUDY_NAME|CF-AHM-0004|CF-AHM-0004
26394|MLCS|MS_STUDY_NAME|CF-AHM-0003|CF-AHM-0003
26395|MLCS|MS_STUDY_NAME|CF-AHM-0002|CF-AHM-0002
26396|MLCS|MS_STUDY_NAME|CF-AHM-0001|CF-AHM-0001
24698|MLCS|MS_STUDY_NAME|01-9203|01-9203
24699|MLCS|MS_STUDY_NAME|01-9204|01-9204
24700|MLCS|MS_STUDY_NAME|01-9206|01-9206
24701|MLCS|MS_STUDY_NAME|01-9207|01-9207
24702|MLCS|MS_STUDY_NAME|01-9209|01-9209
24703|MLCS|MS_STUDY_NAME|01-9210|01-9210
24704|MLCS|MS_STUDY_NAME|01-9211|01-9211
24705|MLCS|MS_STUDY_NAME|01-9213|01-9213
24706|MLCS|MS_STUDY_NAME|01-9214|01-9214
24707|MLCS|MS_STUDY_NAME|01-9216|01-9216
24708|MLCS|MS_STUDY_NAME|01-9217|01-9217
34430|MLCS|MS_STUDY_NAME|D4300C00012|D4300C00012
34931|MLCS|MS_STUDY_NAME|D3250L00002|D3250L00002
33217|MLCS|MS_STUDY_NAME|01-2141|01-2141
33218|MLCS|MS_STUDY_NAME|01-2144|01-2144
33219|MLCS|MS_STUDY_NAME|01-2147|01-2147
33220|MLCS|MS_STUDY_NAME|01-2171|01-2171
34122|MLCS|MS_STUDY_NAME|NIS-OAT-FAS-2009/1|NIS-OAT-FAS-2009_1
34125|MLCS|MS_STUDY_NAME|D4302C00001|D4302C00001
34619|MLCS|MS_STUDY_NAME|D2340C00005|D2340C00005
34934|MLCS|MS_STUDY_NAME|EA-FOR-0004|EA-FOR-0004
34351|MLCS|MS_STUDY_NAME|D5130L00012|D5130L00012
34354|MLCS|MS_STUDY_NAME|D5130L00013|D5130L00013
34932|MLCS|MS_STUDY_NAME|IRUSMETO0061|IRUSMETO0061
34933|MLCS|MS_STUDY_NAME|3409IL/0003|
32921|MLCS|MS_STUDY_NAME|4522IL/0081|
32922|MLCS|MS_STUDY_NAME|D3560C00062|D3560C00062
32923|MLCS|MS_STUDY_NAME|D3560C00066|D3560C00066
32924|MLCS|MS_STUDY_NAME|D3560L00056|D3560L00056
32925|MLCS|MS_STUDY_NAME|D3560L00059|D3560L00059
33541|MLCS|MS_STUDY_NAME|D9770C00015|D9770C00015
33542|MLCS|MS_STUDY_NAME|D0280M00002|D0280M00002
33543|MLCS|MS_STUDY_NAME|D9770C00016|D9770C00016
33544|MLCS|MS_STUDY_NAME|D9770C00017|D9770C00017
33545|MLCS|MS_STUDY_NAME|D9770C00021|D9770C00021
33546|MLCS|MS_STUDY_NAME|D9770C00022|D9770C00022
28302|MLCS|MS_STUDY_NAME|D589LC00001|D589LC00001
28303|MLCS|MS_STUDY_NAME|D589LC00002|D589LC00002
28304|MLCS|MS_STUDY_NAME|D589LC00003|D589LC00003
28305|MLCS|MS_STUDY_NAME|DC-039-0001|DC-039-0001
27721|MLCS|MS_STUDY_NAME|S-1293|S-1293
27722|MLCS|MS_STUDY_NAME|S-1294|S-1294
27723|MLCS|MS_STUDY_NAME|S-1295|S-1295
27724|MLCS|MS_STUDY_NAME|S-1296|S-1296
27725|MLCS|MS_STUDY_NAME|S-1297|S-1297
27726|MLCS|MS_STUDY_NAME|D5897N00004|D5897N00004
27727|MLCS|MS_STUDY_NAME|D5899C00001|D5899C00001
35418|MLCS|MS_STUDY_NAME|D1443L00093|D1443L00093
35429|MLCS|MS_STUDY_NAME|CV181-151|CV181-151
35430|MLCS|MS_STUDY_NAME|CV181-148|CV181-148
35431|MLCS|MS_STUDY_NAME|CV181-166|CV181-166
35459|MLCS|MS_STUDY_NAME|D3820C00016|D3820C00016
35462|MLCS|MS_STUDY_NAME|D4940L00002|D4940L00002
35478|MLCS|MS_STUDY_NAME|D6997R00002|D6997R00002
35416|MLCS|MS_STUDY_NAME|NIS-OES-XXX-2012/1|NIS-OES-XXX-2012_1
35479|MLCS|MS_STUDY_NAME|D6997R00001|D6997R00001
35480|MLCS|MS_STUDY_NAME|D5390R00001|D5390R00001
35483|MLCS|MS_STUDY_NAME|D589BR00001|D589BR00001
35486|MLCS|MS_STUDY_NAME|D5132R00001|D5132R00001
35487|MLCS|MS_STUDY_NAME|D5130R00001|D5130R00001
35488|MLCS|MS_STUDY_NAME|D589BR00006|D589BR00006
35489|MLCS|MS_STUDY_NAME|D589BR00003|D589BR00003
35490|MLCS|MS_STUDY_NAME|D5130R00004|D5130R00004
35491|MLCS|MS_STUDY_NAME|D5130R00005|D5130R00005
35504|MLCS|MS_STUDY_NAME|D4300R00001|D4300R00001
35505|MLCS|MS_STUDY_NAME|D3560R00004|D3560R00004
27720|MLCS|MS_STUDY_NAME|S-1292|S-1292
29288|MLCS|MS_STUDY_NAME|SD-039-0722|D5897C00722
31142|MLCS|MS_STUDY_NAME|D144CC00004|D144CC00004
31143|MLCS|MS_STUDY_NAME|D144CC00005|D144CC00005
31144|MLCS|MS_STUDY_NAME|D144CL00001|D144CL00001
31145|MLCS|MS_STUDY_NAME|D5898L00011|D5898L00011
31146|MLCS|MS_STUDY_NAME|H-15-11|H-15-11
31147|MLCS|MS_STUDY_NAME|H-15-13|H-15-13
31148|MLCS|MS_STUDY_NAME|H-15-21|H-15-21
31149|MLCS|MS_STUDY_NAME|H-15-22|H-15-22
31150|MLCS|MS_STUDY_NAME|H-15-23|H-15-23
31151|MLCS|MS_STUDY_NAME|H-15-31|H-15-31
31152|MLCS|MS_STUDY_NAME|H-15-32|H-15-32
31153|MLCS|MS_STUDY_NAME|T-728|T-728
31154|MLCS|MS_STUDY_NAME|T-730|T-730
30430|MLCS|MS_STUDY_NAME|T-704|T-704
31816|MLCS|MS_STUDY_NAME|D5122L00002|D5122L00002
36137|MLCS|MS_STUDY_NAME|D5560L00008|D5560L00008
31155|MLCS|MS_STUDY_NAME|T-731|T-731
31156|MLCS|MS_STUDY_NAME|T-732|T-732
31157|MLCS|MS_STUDY_NAME|T-733|T-733
31158|MLCS|MS_STUDY_NAME|T-734|T-734
31159|MLCS|MS_STUDY_NAME|T-901|T-901
